id,name,year,urbanpop,totalpop,urbrate,fpresence,westelbe,protestant,latitude,longitude,distpa,ccodenoalr,ccodenoalroff,ccodenoalron,ccodeall,ccodealloff,ccodeallon,agreform1first,agreform1off,agreform1on,agreform2first,agreform2off,agreform2on,guildsfirst,guildsoff,guildson,territories,yr1700,yr1750,yr1800,yr1850,yr1875,yr1900,fpresence1750,fpresence1800,fpresence1850,fpresence1875,fpresence1900,protestant1750,protestant1800,protestant1850,protestant1875,protestant1900,latitude1750,latitude1800,latitude1850,latitude1875,latitude1900,longitude1750,longitude1800,longitude1850,longitude1875,longitude1900,distpa1750,distpa1800,distpa1850,distpa1875,distpa1900,territories1850,territories1875,territories1900,totalpop1750,urbanization1750,urbanization17501800,urbanization17501850,urbanization17501875,urbanization17501900,yr1880,yr1885,yr1895,yr1905,yr1910,fpresence1880,fpresence1885,fpresence1895,fpresence1905,fpresence1910,yearscc,yearsag1,yearsag2,yearsgu,yearsref,timetrend,post1800,post1800trend,fpresenceXpost,fpresenceXpostXtrend
4,Bavarian Palatinate,1885,160122.0,696375.0,22.993647,19,1,0.55,49.319443,8.431111,445.4702,1802,0,0,1802,0,0,1798,0,0,1804,0,0,1795,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,83.0,87.0,81.0,90.0,85.25,1.885,1.0,1885.0,19.0,35.815
4,Bavarian Palatinate,1895,230783.0,765991.0,30.128683,19,1,0.55,49.319443,8.431111,445.4702,1802,0,0,1802,0,0,1798,0,0,1804,0,0,1795,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,93.0,97.0,91.0,100.0,95.25,1.895,1.0,1895.0,19.0,36.005
4,Bavarian Palatinate,1900,275557.0,831678.0,33.132656,19,1,0.55,49.319443,8.431111,445.4702,1802,0,0,1802,0,0,1798,0,0,1804,0,0,1795,0,0,19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,49.319443,0.0,0.0,0.0,0.0,8.431111,0.0,0.0,0.0,0.0,445.4702,0.0,0.0,19.0,239105.0,2.0911314,0.0,0.0,0.0,2.0911314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,102.0,96.0,105.0,100.25,1.9,1.0,1900.0,19.0,36.1
4,Bavarian Palatinate,1905,308781.0,885823.0,34.858093,19,1,0.55,49.319443,8.431111,445.4702,1802,0,0,1802,0,0,1798,0,0,1804,0,0,1795,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,103.0,107.0,101.0,110.0,105.25,1.905,1.0,1905.0,19.0,36.195
4,Bavarian Palatinate,1910,346529.0,937085.0,36.97946,19,1,0.55,49.319443,8.431111,445.4702,1802,0,0,1802,0,0,1798,0,0,1804,0,0,1795,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,108.0,112.0,106.0,115.0,110.25,1.91,1.0,1910.0,19.0,36.29
5,Brunswick,1700,17000.0,,,6,1,0.95,52.266666,10.516666,689.61176,1808,1814,1900,1808,1814,1900,1808,1818,1834,1809,1818,1834,1808,1815,1864,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154535.0,19.413078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0
5,Brunswick,1750,30000.0,154535.0,19.413078,6,1,0.95,52.266666,10.516666,689.61176,1808,1814,1900,1808,1814,1900,1808,1818,1834,1809,1818,1834,1808,1815,1864,3,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,52.266666,0.0,0.0,0.0,0.0,10.516666,0.0,0.0,0.0,0.0,689.61176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154535.0,19.413078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0
5,Brunswick,1800,36000.0,203385.0,17.70042,6,1,0.95,52.266666,10.516666,689.61176,1808,1814,1900,1808,1814,1900,1808,1818,1834,1809,1818,1834,1808,1815,1864,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,52.266666,0.0,0.0,0.0,0.0,10.516666,0.0,0.0,0.0,0.0,689.61176,0.0,0.0,0.0,0.0,0.0,0.0,154535.0,19.413078,19.413078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
5,Brunswick,1850,61403.0,268900.0,22.834883,6,1,0.95,52.266666,10.516666,689.61176,1808,1814,1900,1808,1814,1900,1808,1818,1834,1809,1818,1834,1808,1815,1864,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,52.266666,0.0,0.0,0.0,0.0,10.516666,0.0,0.0,0.0,0.0,689.61176,0.0,0.0,3.0,0.0,0.0,154535.0,19.413078,0.0,19.413078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,25.0,7.0,16.0,1.85,1.0,1850.0,6.0,11.1
5,Brunswick,1875,97829.0,327493.0,29.87209,6,1,0.95,52.266666,10.516666,689.61176,1808,1814,1900,1808,1814,1900,1808,1818,1834,1809,1818,1834,1808,1815,1864,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,52.266666,0.0,0.0,0.0,0.0,10.516666,0.0,0.0,0.0,0.0,689.61176,0.0,0.0,3.0,0.0,154535.0,19.413078,0.0,0.0,19.413078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,51.0,50.0,18.0,31.25,1.875,1.0,1875.0,6.0,11.25
5,Brunswick,1880,115386.0,349367.0,33.02716,6,1,0.95,52.266666,10.516666,689.61176,1808,1814,1900,1808,1814,1900,1808,1818,1834,1809,1818,1834,1808,1815,1864,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,56.0,55.0,23.0,35.0,1.88,1.0,1880.0,6.0,11.28
5,Brunswick,1885,129396.0,372452.0,34.741657,6,1,0.95,52.266666,10.516666,689.61176,1808,1814,1900,1808,1814,1900,1808,1818,1834,1809,1818,1834,1808,1815,1864,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,61.0,60.0,28.0,38.75,1.885,1.0,1885.0,6.0,11.309999
5,Brunswick,1895,170009.0,434213.0,39.153366,6,1,0.95,52.266666,10.516666,689.61176,1808,1814,1900,1808,1814,1900,1808,1818,1834,1809,1818,1834,1808,1815,1864,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,71.0,70.0,38.0,46.25,1.895,1.0,1895.0,6.0,11.37
5,Brunswick,1900,188849.0,464300.0,40.673916,6,1,0.95,52.266666,10.516666,689.61176,1808,1814,1900,1808,1814,1900,1808,1818,1834,1809,1818,1834,1808,1815,1864,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,52.266666,0.0,0.0,0.0,0.0,10.516666,0.0,0.0,0.0,0.0,689.61176,0.0,0.0,3.0,154535.0,19.413078,0.0,0.0,0.0,19.413078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,76.0,75.0,43.0,50.0,1.9,1.0,1900.0,6.0,11.4
5,Brunswick,1905,201478.0,486138.0,41.44461,6,1,0.95,52.266666,10.516666,689.61176,1808,1814,1900,1808,1814,1900,1808,1818,1834,1809,1818,1834,1808,1815,1864,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,81.0,80.0,48.0,55.0,1.905,1.0,1905.0,6.0,11.43
5,Brunswick,1910,215797.0,494339.0,43.65365,6,1,0.95,52.266666,10.516666,689.61176,1808,1814,1900,1808,1814,1900,1808,1818,1834,1809,1818,1834,1808,1815,1864,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,16.0,86.0,85.0,53.0,60.0,1.91,1.0,1910.0,6.0,11.46
6,Hanover,1700,26000.0,946396.0,2.7472632,3,1,0.9,52.366665,9.733334,650.4133,1808,1813,1900,1808,1813,1900,1808,1814,1833,1809,1814,1833,1808,1815,1869,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090146.0,5.687309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0
6,Hanover,1750,62000.0,1090146.0,5.687309,3,1,0.9,52.366665,9.733334,650.4133,1808,1813,1900,1808,1813,1900,1808,1814,1833,1809,1814,1833,1808,1815,1869,8,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,52.366665,0.0,0.0,0.0,0.0,9.733334,0.0,0.0,0.0,0.0,650.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090146.0,5.687309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0
6,Hanover,1800,101000.0,1369521.0,7.37484,3,1,0.9,52.366665,9.733334,650.4133,1808,1813,1900,1808,1813,1900,1808,1814,1833,1809,1814,1833,1808,1815,1869,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,52.366665,0.0,0.0,0.0,0.0,9.733334,0.0,0.0,0.0,0.0,650.4133,0.0,0.0,0.0,0.0,0.0,0.0,1090146.0,5.687309,5.687309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
6,Hanover,1850,157491.0,1775450.0,8.870482,3,1,0.9,52.366665,9.733334,650.4133,1808,1813,1900,1808,1813,1900,1808,1814,1833,1809,1814,1833,1808,1815,1869,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,52.366665,0.0,0.0,0.0,0.0,9.733334,0.0,0.0,0.0,0.0,650.4133,0.0,0.0,8.0,0.0,0.0,1090146.0,5.687309,0.0,5.687309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,22.0,7.0,14.25,1.85,1.0,1850.0,3.0,5.55
6,Hanover,1875,395411.0,2017393.0,19.600098,3,1,0.9,52.366665,9.733334,650.4133,1808,1813,1900,1808,1813,1900,1808,1814,1833,1809,1814,1833,1808,1815,1869,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,52.366665,0.0,0.0,0.0,0.0,9.733334,0.0,0.0,0.0,0.0,650.4133,0.0,0.0,8.0,0.0,1090146.0,5.687309,0.0,0.0,5.687309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,47.0,13.0,28.25,1.875,1.0,1875.0,3.0,5.625
6,Hanover,1880,452615.0,2120168.0,21.348072,3,1,0.9,52.366665,9.733334,650.4133,1808,1813,1900,1808,1813,1900,1808,1814,1833,1809,1814,1833,1808,1815,1869,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,53.0,52.0,18.0,32.0,1.88,1.0,1880.0,3.0,5.64
6,Hanover,1885,502556.0,2172702.0,23.13046,3,1,0.9,52.366665,9.733334,650.4133,1808,1813,1900,1808,1813,1900,1808,1814,1833,1809,1814,1833,1808,1815,1869,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,58.0,57.0,23.0,35.75,1.885,1.0,1885.0,3.0,5.6549997
6,Hanover,1895,690872.0,2422020.0,28.52462,3,1,0.9,52.366665,9.733334,650.4133,1808,1813,1900,1808,1813,1900,1808,1814,1833,1809,1814,1833,1808,1815,1869,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,68.0,67.0,33.0,43.25,1.895,1.0,1895.0,3.0,5.685
6,Hanover,1900,808923.0,2590939.0,31.22123,3,1,0.9,52.366665,9.733334,650.4133,1808,1813,1900,1808,1813,1900,1808,1814,1833,1809,1814,1833,1808,1815,1869,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,52.366665,0.0,0.0,0.0,0.0,9.733334,0.0,0.0,0.0,0.0,650.4133,0.0,0.0,8.0,1090146.0,5.687309,0.0,0.0,0.0,5.687309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,73.0,72.0,38.0,47.0,1.9,1.0,1900.0,3.0,5.7
6,Hanover,1905,907291.0,2759544.0,32.878296,3,1,0.9,52.366665,9.733334,650.4133,1808,1813,1900,1808,1813,1900,1808,1814,1833,1809,1814,1833,1808,1815,1869,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,78.0,77.0,43.0,52.0,1.905,1.0,1905.0,3.0,5.715
6,Hanover,1910,1071805.0,2942436.0,36.42577,3,1,0.9,52.366665,9.733334,650.4133,1808,1813,1900,1808,1813,1900,1808,1814,1833,1809,1814,1833,1808,1815,1869,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,83.0,82.0,48.0,57.0,1.91,1.0,1910.0,3.0,5.73
7,Saxony Province,1700,54000.0,381039.0,14.171783,6,1,0.95,52.133335,11.616667,748.98303,1808,1815,1900,1794,0,0,1808,0,0,1809,0,0,1809,0,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763424.0,13.622829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0
7,Saxony Province,1750,104000.0,763424.0,13.622829,6,1,0.95,52.133335,11.616667,748.98303,1808,1815,1900,1794,0,0,1808,0,0,1809,0,0,1809,0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,52.133335,0.0,0.0,0.0,0.0,11.616667,0.0,0.0,0.0,0.0,748.98303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763424.0,13.622829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0
7,Saxony Province,1800,175000.0,1053706.0,16.608051,6,1,0.95,52.133335,11.616667,748.98303,1808,1815,1900,1794,0,0,1808,0,0,1809,0,0,1809,0,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,52.133335,0.0,0.0,0.0,0.0,11.616667,0.0,0.0,0.0,0.0,748.98303,0.0,0.0,0.0,0.0,0.0,0.0,763424.0,13.622829,13.622829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0
7,Saxony Province,1850,390137.0,1792033.0,21.770647,6,1,0.95,52.133335,11.616667,748.98303,1808,1815,1900,1794,0,0,1808,0,0,1809,0,0,1809,0,0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,52.133335,0.0,0.0,0.0,0.0,11.616667,0.0,0.0,0.0,0.0,748.98303,0.0,0.0,7.0,0.0,0.0,763424.0,13.622829,0.0,13.622829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,41.0,41.0,32.75,1.85,1.0,1850.0,6.0,11.1
7,Saxony Province,1875,619076.0,2169027.0,28.541645,6,1,0.95,52.133335,11.616667,748.98303,1808,1815,1900,1794,0,0,1808,0,0,1809,0,0,1809,0,0,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,52.133335,0.0,0.0,0.0,0.0,11.616667,0.0,0.0,0.0,0.0,748.98303,0.0,0.0,7.0,0.0,763424.0,13.622829,0.0,0.0,13.622829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,67.0,66.0,66.0,51.5,1.875,1.0,1875.0,6.0,11.25
7,Saxony Province,1880,704454.0,2312007.0,30.469372,6,1,0.95,52.133335,11.616667,748.98303,1808,1815,1900,1794,0,0,1808,0,0,1809,0,0,1809,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,72.0,71.0,71.0,55.25,1.88,1.0,1880.0,6.0,11.28
7,Saxony Province,1885,788915.0,2428367.0,32.48747,6,1,0.95,52.133335,11.616667,748.98303,1808,1815,1900,1794,0,0,1808,0,0,1809,0,0,1809,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,77.0,76.0,76.0,59.0,1.885,1.0,1885.0,6.0,11.309999
7,Saxony Province,1895,1317863.0,2698549.0,48.835987,6,1,0.95,52.133335,11.616667,748.98303,1808,1815,1900,1794,0,0,1808,0,0,1809,0,0,1809,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,87.0,86.0,86.0,66.5,1.895,1.0,1895.0,6.0,11.37
7,Saxony Province,1900,1135416.0,2832616.0,40.083652,6,1,0.95,52.133335,11.616667,748.98303,1808,1815,1900,1794,0,0,1808,0,0,1809,0,0,1809,0,0,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,52.133335,0.0,0.0,0.0,0.0,11.616667,0.0,0.0,0.0,0.0,748.98303,0.0,0.0,7.0,763424.0,13.622829,0.0,0.0,0.0,13.622829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,92.0,91.0,91.0,70.25,1.9,1.0,1900.0,6.0,11.4
7,Saxony Province,1905,1236840.0,2979221.0,41.51555,6,1,0.95,52.133335,11.616667,748.98303,1808,1815,1900,1794,0,0,1808,0,0,1809,0,0,1809,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,97.0,96.0,96.0,75.25,1.905,1.0,1905.0,6.0,11.43
7,Saxony Province,1910,1345762.0,3089275.0,43.56239,6,1,0.95,52.133335,11.616667,748.98303,1808,1815,1900,1794,0,0,1808,0,0,1809,0,0,1809,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,17.0,102.0,101.0,101.0,80.25,1.91,1.0,1910.0,6.0,11.46
8,Pomerania without Swedish Pomerania,1700,11000.0,151355.0,7.2676716,0,0,1.0,53.433334,14.533334,988.3629,1900,0,0,1794,0,0,1811,0,0,1821,0,0,1810,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342365.0,5.5496364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0
8,Pomerania without Swedish Pomerania,1750,19000.0,342365.0,5.5496364,0,0,1.0,53.433334,14.533334,988.3629,1900,0,0,1794,0,0,1811,0,0,1821,0,0,1810,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.433334,0.0,0.0,0.0,0.0,14.533334,0.0,0.0,0.0,0.0,988.3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342365.0,5.5496364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0
